Id de evento;Tipo;Fecha Evento;Título evento;Descripcion y Resumen Evento;Categorias;Subcategorias;Doble/Multiple Afectacion;Resolucion 1612;Resolucion 1820;Departmento;Municipio;Latitud;Longitud;Numero de afectados;Genero;Familia;Ocupacion;Etnia;Grupo poblacional;Edad;Estado;Condicion;Fecha de fuente;Tipo de fuente;Nombre de fuente;Fuente
1476;Violencia;2024-05-10T00:00:00;Amenazas a funcionarios del INPEC en Tuluá;.Valle Del Cauca-Tulúa-Friday, May 10, 2024;Ataques contra la población civil;Amenazas (individuales/colectivas);No;No;No;Valle Del Cauca;Tuluá;4.084722222;-76.19861111;12;Desconocido;0;Funcionario (a) Público(a);Sin información;Población en general;Mayor de 18 años;No aplica;Otras Fuerzas del Estado;45422;Prensa;El Tiempo;https://www.elpais.com.co/judicial/guardias-del-inpec-temen-por-su-vida-y-piden-al-gobierno-adelantar-negociaciones-con-la-banda-la-inmaculada-1224.html
1477;Violencia;2024-05-12T00:00:00;Rescatan dos menores reclutados forzadamente por GANE en Cumaribo;Miembros del Batallón de Infantería N.° 43 del Ejército Nacional, realizaron un operativo donde rescataron a dos menores de edad que habían sido reclutados a la fuerza el mes pasado por presuntos integrantes del Estado Mayor Central de las FARC (EMC-FARC). De acuerdo con el reporte oficial, los dos menores fueron ubicados en la inspección de La Catorce. Vichada-Cumaribo-domingo 12 mayo 2024;Ataques contra la población civil;Reclutamiento, vinculación y utilización de menores;No;Si;No;Vichada;Cumaribo;4.446111111;-69.79555556;2;Masculino;0;Sin Información;Sin información;Sin información;Menor de 18 años;No aplica;Civil;45424;Prensa;Sin información;https://elmorichal.com/vichada-cumaribo-ejercito-nacional-recupera-a-dos-menores-reclutados-por-disidencias
1478;Violencia;2024-05-11T00:00:00;Desplazamiento masivo de las veredas El Hojal, San Francisco, Alfonso López y Guabillo del municipio de El Charco - Nariño;.Nariño,Nariño,Nariño-El Charco,El Charco,El Charco-sábado 11 mayo 2024;Acciones armadas;Combates;No;Si;No;Nariño;El Charco;2.4775;-78.11111111;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45425;Entidad Pública;Alcaldía;Sin Enlace
1479;Violencia;2024-05-11T00:00:00;Desplazamiento masivo de las veredas El Hojal, San Francisco, Alfonso López y Guabillo del municipio de El Charco - Nariño;.Nariño,Nariño,Nariño-El Charco,El Charco,El Charco-sábado 11 mayo 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;Nariño;El Charco;2.4775;-78.11111111;899;Desconocido;485;Campesino(a) / Agricultor(a);AfroColombiano-AfroColombiano;Población en general;Sin información;Desconocido;Civil;45425;Entidad Pública;Alcaldía;Sin Enlace
1480;Violencia;2024-05-11T00:00:00;Desplazamiento masivo de las veredas El Hojal, San Francisco, Alfonso López y Guabillo del municipio de El Charco - Nariño;.Nariño,Nariño,Nariño-El Charco,El Charco,El Charco-sábado 11 mayo 2024;Acciones armadas;Hostigamiento;No;Si;No;Nariño;El Charco;2.4775;-78.11111111;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45425;Entidad Pública;Alcaldía;Sin Enlace
1481;Violencia;2024-05-03T00:00:00;Doble homicidio en el barrio Huapango de Quibdó (Chocó);.Chocó-Atrato (Yuto)-viernes 3 mayo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Chocó;El Atrato;5.532222222;-76.63638889;2;Masculino;0;Sin Información;Sin información;Sin información;Sin información;Muerto;Desconocido;45415;Equipos Locales de Coordinación - ELC;ELC Chocó;https://www.facebook.com/permalink.php?story_fbid=pfbid02KQLLcnXw9v2MpRxHFFrfTeSwJWoEFQYEPAtnextyQaznvNWxjxLTBQ8Tke53Dz4Bl&id=100029087185361
1482;Violencia;2024-05-06T00:00:00;Combates entre la Fuerza Pública y un Grupo Armado No Estatal (GANE) en Playa Potes, Bahía Solano;.Chocó-Bahia Solano-lunes 6 mayo 2024;Acciones armadas;Combates;No;No;No;Chocó;Bahía Solano;6.224166667;-77.40388889;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45418;Equipos Locales de Coordinación - ELC;ELC Chocó;Sin Enlace
1483;Violencia;2024-05-07T00:00:00;Combates entre la Fuerza Pública y un Grupo Armado No Estatal (GANE) en Teguerre de Riosucio, Chocó;.Chocó-Ríosucio-martes 7 mayo 2024;Acciones armadas;Combates;No;No;No;Chocó;Riosucio;7.438611111;-77.11333333;9;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45419;Equipos Locales de Coordinación - ELC;ELC Chocó;Sin Enlace
1484;Violencia;2024-05-12T00:00:00;Incursión en Lloró deja ataques contra la población civil;.Chocó-Lloro-domingo 12 mayo 2024;Ataques contra la población civil;Atentado;No;No;No;Chocó;Lloró;5.498333333;-76.54138889;8;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;Herido;Desconocido;45424;Radio;Radio Q ;https://qradiochoco.com/celebracion-del-dia-de-la-madre-en-lloro-termino-con-un-muerto-y-8-heridos/
1485;Violencia;2024-05-12T00:00:00;Incursión en Lloró deja ataques contra la población civil;.Chocó-Lloro-domingo 12 mayo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Chocó;Lloró;5.498333333;-76.54138889;1;Masculino;0;Sin Información;AfroColombiano-AfroColombiano;Sin información;Mayor de 18 años;Muerto;Desconocido;45424;Radio;Radio Q ;https://qradiochoco.com/celebracion-del-dia-de-la-madre-en-lloro-termino-con-un-muerto-y-8-heridos/
1486;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Acciones armadas;Combates;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45418;Entidad Pública;Alcaldía;Sin Enlace
1487;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Restricción al acceso humanitario;Confinamiento/Bloqueo de comunidades;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;1799;Desconocido;516;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45418;Entidad Pública;Alcaldía;Sin Enlace
1488;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;7;Femenino;0;Sin Información;Sin información;Población en general;Mayor de 18 años;No aplica;Civil;45418;Entidad Pública;Alcaldía;Sin Enlace
1489;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;12;Masculino;0;Sin Información;Sin información;Población en general;Mayor de 18 años;No aplica;Civil;45418;Entidad Pública;Alcaldía;Sin Enlace
1490;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;43;Femenino;516;Sin Información;Sin información;Población en general;Menor de 18 años;No aplica;Desconocido;45418;Entidad Pública;Alcaldía;Sin Enlace
1491;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;43;Masculino;0;Sin Información;Sin información;Población en general;Menor de 18 años;No aplica;Civil;45418;Entidad Pública;Alcaldía;Sin Enlace
1492;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;58;Femenino;0;Sin Información;Sin información;Población en general;Sin información;No aplica;Civil;45418;Entidad Pública;Alcaldía;Sin Enlace
1493;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;69;Masculino;0;Sin Información;Sin información;Población en general;Mayor de 18 años;No aplica;Civil;45418;Entidad Pública;Alcaldía;Sin Enlace
1494;Violencia;2024-05-06T00:00:00;Desplazamiento masivo y confinamiento en el corregimiento de Micoahumado, Morales, Bolívar;.Bolívar-Morales-lunes 6 mayo 2024;Acciones armadas;Enfrentamiento entre actores no estatales;No;Si;No;Bolívar;Morales;8.276944444;-73.86666667;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45418;Entidad Pública;Alcaldía;Sin Enlace
1495;Violencia;2024-05-09T00:00:00;Presuntas disidencias queman un camión en La Plata, Huila;.Huila-La Plata-jueves 9 mayo 2024;Ataque a objetivos ilícitos de guerra;Ataque, ocupación o uso infraestructura y/o bienes civiles (incluye bienes culturales y religiosos);No;No;No;Huila;La Plata;2.39;-75.89194444;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45421;Prensa;La Nación;https://www.lanacion.com.co/presuntas-disidencias-queman-un-camion-en-la-plata/
1496;Violencia;2024-05-13T00:00:00;Combate en Huila: Soldado fue asesinado por las disidencias en zona rural de Neiva;.Huila-Neiva-lunes 13 mayo 2024;Acciones armadas;Combates;No;No;No;Huila;Neiva;2.9275;-75.2875;1;Desconocido;0;Sin Información;Sin información;Sin información;Mayor de 18 años;Muerto;Militar;45425;Prensa;La Nación;https://www.lanacion.com.co/soldado-fue-asesinado-por-las-disidencias-en-zona-rural-de-neiva/
1497;Violencia;2024-05-14T00:00:00;masacre en San Zenón, Magdalena;.Magdalena-San Zenón-martes 14 mayo 2024;Ataques contra la población civil;Masacre (homicidio colectivo);No;No;No;Magdalena;San Zenón;9.245;-74.49916667;1;Femenino;0;Sin Información;Sin información;Sin información;Mayor de 18 años;Muerto;Desconocido;45426;Radio;Radio Nacional de Colombia;https://www.radionacional.co/noticias-colombia/masacre-en-el-municipio-de-san-zenon-magdalena
1498;Violencia;2024-05-14T00:00:00;masacre en San Zenón, Magdalena;.Magdalena-San Zenón-martes 14 mayo 2024;Ataques contra la población civil;Masacre (homicidio colectivo);No;No;No;Magdalena;San Zenón;9.245;-74.49916667;2;Masculino;0;Sin Información;Sin información;Sin información;Mayor de 18 años;Muerto;Desconocido;45426;Radio;Radio Nacional de Colombia;https://www.radionacional.co/noticias-colombia/masacre-en-el-municipio-de-san-zenon-magdalena
1499;Violencia;2024-05-14T00:00:00;Restricciones de acceso humanitario en el municipio de El Zulia;.Norte De Santander-El Zulia-martes 14 mayo 2024;Restricción al acceso humanitario;Amenazas y violaciones encontra el personal humanitario y sus instalaciones;No;No;No;Norte De Santander;El Zulia;7.9325;-72.6025;200;Femenino;50;Campesino(a) / Agricultor(a);Sin información;Población en general;Mayor de 18 años;No aplica;Desconocido;45426;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1500;Violencia;2024-05-14T00:00:00;Restricciones de acceso humanitario en el municipio de El Zulia;.Norte De Santander-El Zulia-martes 14 mayo 2024;Restricción al acceso humanitario;Amenazas y violaciones encontra el personal humanitario y sus instalaciones;No;No;No;Norte De Santander;El Zulia;7.9325;-72.6025;200;Masculino;50;Campesino(a) / Agricultor(a);Sin información;Población en general;Mayor de 18 años;No aplica;Desconocido;45426;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1501;Violencia;2024-05-14T00:00:00;Restricciones de acceso humanitario en el municipio de El Zulia;.Norte De Santander-El Zulia-martes 14 mayo 2024;Ataques contra la población civil;Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);No;No;No;Norte De Santander;El Zulia;7.9325;-72.6025;0;Desconocido;0;Sin Información;Sin información;Sin información;Sin información;No aplica;Desconocido;45426;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1502;Violencia;2024-05-08T00:00:00;Amenazas contra lideres sociales en El Tarra;.Norte De Santander-El Tarra-miércoles 8 mayo 2024;Ataques contra la población civil;Amenazas (individuales/colectivas);No;No;No;Norte De Santander;El Tarra;8.575555556;-73.09444444;2;Masculino;0;Defensor (a) DD. HH;Sin información;Población en general;Mayor de 18 años;No aplica;Desconocido;45427;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1503;Violencia;2024-05-08T00:00:00;Amenazas contra lideres sociales en El Tarra;.Norte De Santander-El Tarra-miércoles 8 mayo 2024;Ataques contra la población civil;Amenazas (individuales/colectivas);No;No;No;Norte De Santander;El Tarra;8.575555556;-73.09444444;2;Masculino;0;Funcionario (a) Público(a);Sin información;Población en general;Mayor de 18 años;No aplica;Desconocido;45427;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1504;Violencia;2024-05-15T00:00:00;Riesgos de protección para niños y niñas en zona rural de El Tarra;.Norte De Santander-El Tarra-miércoles 15 mayo 2024;Ataques contra la población civil;Reclutamiento, vinculación y utilización de menores;No;Si;No;Norte De Santander;El Tarra;8.575555556;-73.09444444;1;Femenino;0;Campesino(a) / Agricultor(a);Sin información;Población en general;Menor de 18 años;No aplica;Desconocido;45422;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1505;Violencia;2024-05-15T00:00:00;Riesgos de protección para niños y niñas en zona rural de El Tarra;.Norte De Santander-El Tarra-miércoles 15 mayo 2024;Ataques contra la población civil;Reclutamiento, vinculación y utilización de menores;No;Si;No;Norte De Santander;El Tarra;8.575555556;-73.09444444;1;Masculino;0;Campesino(a) / Agricultor(a);Sin información;Población en general;Menor de 18 años;No aplica;Desconocido;45422;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1506;Violencia;2024-05-10T00:00:00;Homicidio del Líder de la USO en Tibú;.Norte De Santander-Tibú-viernes 10 mayo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Norte De Santander;Tibú;8.64;-72.73805556;1;Masculino;0;Sindicalista;Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;45423;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;Sin Enlace
1507;Violencia;2024-05-15T00:00:00;Homicidio de un hombre en el municipio de Leticia;.Amazonas-Leticia-miércoles 15 mayo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;Si;Amazonas;Leticia;-4.215;-69.94111111;1;Masculino;0;Comerciante;Sin información;Población en general;Mayor de 18 años;Muerto;Civil;45427;Radio;Fantastica Internacional;Sin Enlace
1508;Violencia;2024-05-12T00:00:00;Triple homicidio  y una persona desaparecida en Turbo,  Antioquia;.Antioquia-Turbo-domingo 12 mayo 2024;Ataques contra la población civil;Amenazas (individuales/colectivas);No;No;No;Antioquia;El Bagre;7.604722222;-74.80861111;100;Masculino;0;Desconocida;Sin información;Población en general;Sin información;No aplica;Civil;45427;Radio;Caracol;https://caracol.com.co/2024/05/15/tres-dias-de-duelo-por-la-muerte-de-tres-amigos-y-la-desaparicion-de-uno-mas/
1509;Violencia;2024-05-12T00:00:00;Triple homicidio  y una persona desaparecida en Turbo,  Antioquia;.Antioquia-Turbo-domingo 12 mayo 2024;Ataques contra la población civil;Desaparición forzada;No;No;No;Antioquia;Turbo;8.093055556;-76.72833333;1;Masculino;0;Desconocida;Sin información;Población en general;Mayor de 18 años;Desconocido;Civil;45427;Radio;Caracol;https://caracol.com.co/2024/05/15/tres-dias-de-duelo-por-la-muerte-de-tres-amigos-y-la-desaparicion-de-uno-mas/
1510;Violencia;2024-05-12T00:00:00;Triple homicidio  y una persona desaparecida en Turbo,  Antioquia;.Antioquia-Turbo-domingo 12 mayo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Antioquia;Turbo;8.093055556;-76.72833333;3;Masculino;0;Desconocida;AfroColombiano-AfroColombiano;Población en general;Mayor de 18 años;Muerto;Civil;45427;Radio;Caracol;https://caracol.com.co/2024/05/15/tres-dias-de-duelo-por-la-muerte-de-tres-amigos-y-la-desaparicion-de-uno-mas/
1511;Violencia;2024-05-15T00:00:00;Enfrentamientos entre GANE en zona rural de Cáceres dejan tres muertos;.Antioquia-Cáceres-miércoles 15 mayo 2024;Acciones armadas;Enfrentamiento entre actores no estatales;No;No;No;Antioquia;Cáceres;7.579444444;-75.35027778;3;Masculino;0;Combatiente;Sin información;Población en general;Mayor de 18 años;Muerto;Actor Armado no Estatal;45427;Radio;Caracol;https://caracol.com.co/2024/05/16/por-combates-entre-ilegales-en-caceres-murieron-tres-personas-que-fueron-llevadas-a-taraza/
1512;Violencia;2024-05-15T00:00:00;Doble homicidio en zona rural de Amalfí, Antioquia;.Antioquia-Amalfi-miércoles 15 mayo 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;Antioquia;Amalfi;6.909166667;-75.07666667;2;Masculino;0;Desconocida;Sin información;Sin información;Mayor de 18 años;Muerto;Actor Armado no Estatal;45427;Prensa;El Colombiano;https://www.elcolombiano.com/antioquia/asesinato-en-amalfi-de-dos-presuntos-miembros-de-la-banda-el-mesa-temen-guerra-en-el-nordeste-de-antioquia-KN23849074
1513;Violencia;2024-05-14T00:00:00;Ejército destruyó dos minas ubicadas en la vía a vereda Cancha Manila de Segovia;.Antioquia-Segovia-martes 14 mayo 2024;Uso de artefactos explosivos;Mina antipersonal - MAP;No;No;No;Antioquia;Segovia;7.078055556;-74.70166667;0;Desconocido;0;No Aplica;Sin información;No Aplica;Sin información;No aplica;Desconocido;45426;Radio;Caracol;https://caracol.com.co/2024/05/15/ejercito-destruyo-dos-minas-ubicadas-en-la-via-a-vereda-cancha-manila-de-segovia/
